gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout	mk_pval	alpha	mk_pval_fdr	dos	total_poly	total_div
LRRC75A	0	0	6	4	365.31	730.62	15	2	1	NA	1	NA	10	0
LRRC8A	0	0	0	6	802.89	1605.78	15	2	1	NA	1	NA	6	0
LRRC8C	0	0	0	4	794.97	1589.94	15	2	1	NA	1	NA	4	0
LRRC9	0	0	15	7	1372.14	2744.28	15	2	1	NA	1	NA	22	0
LRRFIP1	0	0	7	5	1282.05	2564.1	15	2	1	NA	1	NA	12	0
LRRIQ4	0	0	3	4	580.14	1160.28	15	2	1	NA	1	NA	7	0
LRRN1	0	0	0	4	709.83	1419.66	15	2	1	NA	1	NA	4	0
LRRN2	0	0	11	14	707.85	1415.7	15	2	1	NA	1	NA	25	0
LRRTM2	0	0	5	4	379.17	758.34	15	2	1	NA	1	NA	9	0
LRRTM4	0	0	2	1	121.77	243.54	15	2	1	NA	1	NA	3	0
LRSAM1	0	0	6	3	720.72	1441.44	15	2	1	NA	1	NA	9	0
LRWD1	0	0	3	7	743.49	1486.98	15	2	1	NA	1	NA	10	0
LSM1	0	0	0	2	94.71	189.42	15	2	1	NA	1	NA	2	0
LSM10	0	0	2	5	122.76	245.52	15	2	1	NA	1	NA	7	0
LSM11	0	0	2	1	207.57	415.14	15	2	1	NA	1	NA	3	0
LSM14A	0	0	0	2	417.12	834.24	15	2	1	NA	1	NA	2	0
LSM14B	0	0	1	6	412.83	825.66	15	2	1	NA	1	NA	7	0
LSM4	0	0	0	4	121.77	243.54	15	2	1	NA	1	NA	4	0
LSM7	0	0	5	8	660.33	1320.66	15	2	1	NA	1	NA	13	0
LSP1	0	0	3	2	349.47	698.94	15	2	1	NA	1	NA	5	0
LSS	0	0	2	7	716.76	1433.52	15	2	1	NA	1	NA	9	0
LTBP2	0	0	12	33	1630.53	3261.06	15	2	1	NA	1	NA	45	0
LTC4S	0	0	1	2	149.49	298.98	15	2	1	NA	1	NA	3	0
LTK	0	0	6	4	1436.82	2873.64	15	2	1	NA	1	NA	10	0
LURAP1	0	0	4	3	260.04	520.08	15	2	1	NA	1	NA	7	0
LUZP1	0	0	6	4	1149.39	2298.78	15	2	1	NA	1	NA	10	0
LUZP2	0	0	5	0	178.53	357.06	15	2	1	NA	1	NA	5	0
LVRN	0	0	5	2	963.6	1927.2	15	2	1	NA	1	NA	7	0
LY75	0	0	9	4	1662.21	3324.42	15	2	1	NA	1	NA	13	0
LY9	0	0	6	11	431.31	862.62	15	2	1	NA	1	NA	17	0
LYAR	0	0	5	0	363.33	726.66	15	2	1	NA	1	NA	5	0
LYPD6	0	0	2	0	168.3	336.6	15	2	1	NA	1	NA	2	0
LYPD6B	0	0	2	1	168.3	336.6	15	2	1	NA	1	NA	3	0
LYPLA2	0	0	1	1	230.67	461.34	15	2	1	NA	1	NA	2	0
LYSMD2	0	0	3	0	177.54	355.08	15	2	1	NA	1	NA	3	0
LYSMD3	0	0	2	4	305.91	611.82	15	2	1	NA	1	NA	6	0
LYSMD4	0	0	6	6	299.97	599.94	15	2	1	NA	1	NA	12	0
LYVE1	0	0	3	3	273.9	547.8	15	2	1	NA	1	NA	6	0
LZTR1	0	0	2	15	927.63	1855.26	15	2	1	NA	1	NA	17	0
LZTS1	0	0	6	13	591.69	1183.38	15	2	1	NA	1	NA	19	0
LZTS2	0	0	12	13	642.51	1285.02	15	2	1	NA	1	NA	25	0
M1AP	0	0	9	4	521.73	1043.46	15	2	1	NA	1	NA	13	0
MAB21L2	0	0	0	2	356.4	712.8	15	2	1	NA	1	NA	2	0
MAD1L1	0	0	0	2	364.65	729.3	15	2	1	NA	1	NA	2	0
MAD2L1	0	0	1	4	168.3	336.6	15	2	1	NA	1	NA	5	0
MAD2L2	0	0	0	8	209.88	419.76	15	2	1	NA	1	NA	8	0
MADCAM1	0	0	7	5	465.3	930.6	15	2	1	NA	1	NA	12	0
MADD	0	0	6	7	1608.75	3217.5	15	2	1	NA	1	NA	13	0
MAF1	0	0	2	3	219.45	438.9	15	2	1	NA	1	NA	5	0
MAFB	0	0	0	4	308.88	617.76	15	2	1	NA	1	NA	4	0
MAGI3	0	0	2	1	1410.75	2821.5	15	2	1	NA	1	NA	3	0
MAGOH	0	0	0	2	160.38	320.76	15	2	1	NA	1	NA	2	0
MAK16	0	0	5	4	281.49	562.98	15	2	1	NA	1	NA	9	0
MAMDC2	0	0	2	0	629.97	1259.94	15	2	1	NA	1	NA	2	0
MAMDC4	0	0	11	5	1153.68	2307.36	15	2	1	NA	1	NA	16	0
MAML1	0	0	4	9	1042.8	2085.6	15	2	1	NA	1	NA	13	0
MAML3	0	0	7	4	482.46	964.92	15	2	1	NA	1	NA	11	0
MAMLD1	0	0	7	5	1031.58	2063.16	15	2	1	NA	1	NA	12	0
MAN2A1	0	0	5	1	832.59	1665.18	15	2	1	NA	1	NA	6	0
MAN2A2	0	0	7	14	1172.82	2345.64	15	2	1	NA	1	NA	21	0
MAN2B2	0	0	3	7	1000.89	2001.78	15	2	1	NA	1	NA	10	0
MAN2C1	0	0	14	20	1033.56	2067.12	15	2	1	NA	1	NA	34	0
MANBA	0	0	5	4	873.18	1746.36	15	2	1	NA	1	NA	9	0
MANEAL	0	0	2	6	283.14	566.28	15	2	1	NA	1	NA	8	0
MAP1A	0	0	12	6	3183.51	6367.02	15	2	1	NA	1	NA	18	0
MAP1B	0	0	10	8	2086.92	4173.84	15	2	1	NA	1	NA	18	0
MAP1LC3A	0	0	0	2	120.78	241.56	15	2	1	NA	1	NA	2	0
MAP2	0	0	11	13	2035.44	4070.88	15	2	1	NA	1	NA	24	0
MAP2K1	0	0	0	5	392.04	784.08	15	2	1	NA	1	NA	5	0
MAP2K3	0	0	0	10	345.51	691.02	15	2	1	NA	1	NA	10	0
MAP2K5	0	0	0	5	313.83	627.66	15	2	1	NA	1	NA	5	0
MAP2K6	0	0	0	4	328.68	657.36	15	2	1	NA	1	NA	4	0
MAP3K1	0	0	3	7	1251.36	2502.72	15	2	1	NA	1	NA	10	0
MAP3K13	0	0	2	7	956.34	1912.68	15	2	1	NA	1	NA	9	0
MAP3K14	0	0	3	1	934.56	1869.12	15	2	1	NA	1	NA	4	0
MAP3K19	0	0	13	16	1248.39	2496.78	15	2	1	NA	1	NA	29	0
MAP3K2	0	0	3	4	887.04	1774.08	15	2	1	NA	1	NA	7	0
MAP3K20	0	0	3	7	899.91	1799.82	15	2	1	NA	1	NA	10	0
MAP3K3	0	0	2	5	649.11	1298.22	15	2	1	NA	1	NA	7	0
MAP3K6	0	0	34	30	1202.85	2405.7	15	2	1	NA	1	NA	64	0
MAP7D1	0	0	9	14	566.61	1133.22	15	2	1	NA	1	NA	23	0
MAP7D3	0	0	4	2	748.11	1496.22	15	2	1	NA	1	NA	6	0
MAP9	0	0	8	3	552.09	1104.18	15	2	1	NA	1	NA	11	0
MAPK10	0	0	5	4	511.17	1022.34	15	2	1	NA	1	NA	9	0
MAPK13	0	0	0	2	362.34	724.68	15	2	1	NA	1	NA	2	0
MAPK14	0	0	0	2	357.39	714.78	15	2	1	NA	1	NA	2	0
MAPK6	0	0	0	2	714.78	1429.56	15	2	1	NA	1	NA	2	0
MAPK8	0	0	0	4	418.11	836.22	15	2	1	NA	1	NA	4	0
MAPK8IP3	0	0	12	20	1452.33	2904.66	15	2	1	NA	1	NA	32	0
MAPKAP1	0	0	0	2	517.77	1035.54	15	2	1	NA	1	NA	2	0
MAPKAPK2	0	0	2	7	338.58	677.16	15	2	1	NA	1	NA	9	0
MAPKAPK3	0	0	0	4	384.12	768.24	15	2	1	NA	1	NA	4	0
MAPKAPK5	0	0	1	5	464.64	929.28	15	2	1	NA	1	NA	6	0
MAPT	0	0	13	10	719.73	1439.46	15	2	1	NA	1	NA	23	0
MARCH1	0	0	2	2	503.91	1007.82	15	2	1	NA	1	NA	4	0
MARCH3	0	0	0	5	190.41	380.82	15	2	1	NA	1	NA	5	0
MARCH7	0	0	2	5	760.32	1520.64	15	2	1	NA	1	NA	7	0
MARCH8	0	0	3	4	554.4	1108.8	15	2	1	NA	1	NA	7	0
MARCO	0	0	3	0	469.26	938.52	15	2	1	NA	1	NA	3	0
MARK3	0	0	1	3	777.15	1554.3	15	2	1	NA	1	NA	4	0
MARS	0	0	12	18	901.23	1802.46	15	2	1	NA	1	NA	30	0
MARS2	0	0	5	7	521.07	1042.14	15	2	1	NA	1	NA	12	0
MARVELD1	0	0	0	2	174.24	348.48	15	2	1	NA	1	NA	2	0
MARVELD2	0	0	1	2	408.21	816.42	15	2	1	NA	1	NA	3	0
MASP1	0	0	4	14	723.69	1447.38	15	2	1	NA	1	NA	18	0
MASP2	0	0	2	6	682.11	1364.22	15	2	1	NA	1	NA	8	0
MAST2	0	0	5	8	1875.06	3750.12	15	2	1	NA	1	NA	13	0
MAST3	0	0	15	49	1422.3	2844.6	15	2	1	NA	1	NA	64	0
MAST4	0	0	4	4	2216.94	4433.88	15	2	1	NA	1	NA	8	0
MAT2A	0	0	3	2	406.23	812.46	15	2	1	NA	1	NA	5	0
MAT2B	0	0	1	2	310.86	621.72	15	2	1	NA	1	NA	3	0
MATK	0	0	8	14	582.45	1164.9	15	2	1	NA	1	NA	22	0
MATN1	0	0	0	14	445.83	891.66	15	2	1	NA	1	NA	14	0
MATN4	0	0	5	9	614.79	1229.58	15	2	1	NA	1	NA	14	0
MATR3	0	0	0	3	893.97	1787.94	15	2	1	NA	1	NA	3	0
MAU2	0	0	0	5	482.13	964.26	15	2	1	NA	1	NA	5	0
MB21D2	0	0	1	3	482.13	964.26	15	2	1	NA	1	NA	4	0
MBD3	0	0	1	1	231.66	463.32	15	2	1	NA	1	NA	2	0
MBD5	0	0	2	4	1731.51	3463.02	15	2	1	NA	1	NA	6	0
MBIP	0	0	3	0	318.78	637.56	15	2	1	NA	1	NA	3	0
MBLAC2	0	0	3	2	241.23	482.46	15	2	1	NA	1	NA	5	0
MBNL1	0	0	11	4	438.9	877.8	15	2	1	NA	1	NA	15	0
MBTD1	0	0	1	2	685.08	1370.16	15	2	1	NA	1	NA	3	0
MBTPS1	0	0	1	5	1050.39	2100.78	15	2	1	NA	1	NA	6	0
MC1R	0	0	1	1	311.85	623.7	15	2	1	NA	1	NA	2	0
MC3R	0	0	2	0	322.74	645.48	15	2	1	NA	1	NA	2	0
MCAM	0	0	6	16	562.98	1125.96	15	2	1	NA	1	NA	22	0
MCC	0	0	0	4	419.1	838.2	15	2	1	NA	1	NA	4	0
MCCC1	0	0	2	4	920.7	1841.4	15	2	1	NA	1	NA	6	0
MCCC2	0	0	1	1	502.59	1005.18	15	2	1	NA	1	NA	2	0
MCCC2L	0	0	5	6	602.91	1205.82	15	2	1	NA	1	NA	11	0
MCEE	0	0	2	0	170.28	340.56	15	2	1	NA	1	NA	2	0
MCF2	0	0	3	3	1105.83	2211.66	15	2	1	NA	1	NA	6	0
MCF2L2	0	0	3	7	1358.61	2717.22	15	2	1	NA	1	NA	10	0
MCHR1	0	0	2	2	365.31	730.62	15	2	1	NA	1	NA	4	0
MCHR2	0	0	1	4	405.9	811.8	15	2	1	NA	1	NA	5	0
MCM2	0	0	2	9	878.13	1756.26	15	2	1	NA	1	NA	11	0
MCM3AP	0	0	8	9	1530.54	3061.08	15	2	1	NA	1	NA	17	0
MCM6	0	0	2	3	814.77	1629.54	15	2	1	NA	1	NA	5	0
MCMBP	0	0	0	4	604.89	1209.78	15	2	1	NA	1	NA	4	0
MCOLN2	0	0	1	1	531.63	1063.26	15	2	1	NA	1	NA	2	0
MCOLN3	0	0	2	1	553.41	1106.82	15	2	1	NA	1	NA	3	0
MCRS1	0	0	1	8	406.89	813.78	15	2	1	NA	1	NA	9	0
MCT2L	0	0	1	2	498.96	997.92	15	2	1	NA	1	NA	3	0
MCTP1	0	0	4	0	201.96	403.92	15	2	1	NA	1	NA	4	0
MCTS1	0	0	0	2	180.18	360.36	15	2	1	NA	1	NA	2	0
MCU	0	0	1	1	299.97	599.94	15	2	1	NA	1	NA	2	0
MDC1	0	0	10	6	1184.37	2368.74	15	2	1	NA	1	NA	16	0
MDFI	0	0	6	2	232.65	465.3	15	2	1	NA	1	NA	8	0
MDGA2	0	0	6	17	876.48	1752.96	15	2	1	NA	1	NA	23	0
MDH1B	0	0	4	1	742.17	1484.34	15	2	1	NA	1	NA	5	0
MDH2	0	0	0	2	313.83	627.66	15	2	1	NA	1	NA	2	0
MDK	0	0	0	3	141.57	283.14	15	2	1	NA	1	NA	3	0
MDM4	0	0	5	1	470.25	940.5	15	2	1	NA	1	NA	6	0
MEAF6	0	0	1	2	307.56	615.12	15	2	1	NA	1	NA	3	0
MECOM	0	0	1	6	1090.98	2181.96	15	2	1	NA	1	NA	7	0
MECR	0	0	3	8	336.27	672.54	15	2	1	NA	1	NA	11	0
MED1	0	0	1	18	1568.16	3136.32	15	2	1	NA	1	NA	19	0
MED12	0	0	1	9	2145.33	4290.66	15	2	1	NA	1	NA	10	0
MED12L	0	0	6	8	1524.6	3049.2	15	2	1	NA	1	NA	14	0
MED13	0	0	4	7	2186.91	4373.82	15	2	1	NA	1	NA	11	0
MED13L	0	0	9	20	2123.55	4247.1	15	2	1	NA	1	NA	29	0
MED16	0	0	0	13	815.76	1631.52	15	2	1	NA	1	NA	13	0
MED18	0	0	2	0	199.98	399.96	15	2	1	NA	1	NA	2	0
MED20	0	0	1	4	210.87	421.74	15	2	1	NA	1	NA	5	0
MED22	0	0	0	3	201.96	403.92	15	2	1	NA	1	NA	3	0
MED24	0	0	3	16	900.9	1801.8	15	2	1	NA	1	NA	19	0
MED26	0	0	2	2	609.51	1219.02	15	2	1	NA	1	NA	4	0
MED8	0	0	0	4	265.32	530.64	15	2	1	NA	1	NA	4	0
MEF2B	0	0	8	10	398.97	797.94	15	2	1	NA	1	NA	18	0
MEF2D	0	0	0	4	549.45	1098.9	15	2	1	NA	1	NA	4	0
MEGF10	0	0	3	3	1115.73	2231.46	15	2	1	NA	1	NA	6	0
MEGF11	0	0	1	3	1047.42	2094.84	15	2	1	NA	1	NA	4	0
MEGF6	0	0	15	23	1408.77	2817.54	15	2	1	NA	1	NA	38	0
MEGF6L	0	0	1	2	1716.66	3433.32	15	2	1	NA	1	NA	3	0
MEGF9	0	0	7	5	526.02	1052.04	15	2	1	NA	1	NA	12	0
MEIKIN	0	0	11	3	403.26	806.52	15	2	1	NA	1	NA	14	0
MEIOB	0	0	3	2	513.81	1027.62	15	2	1	NA	1	NA	5	0
MEIOC	0	0	6	3	863.28	1726.56	15	2	1	NA	1	NA	9	0
MELK	0	0	6	3	598.29	1196.58	15	2	1	NA	1	NA	9	0
MELTF	0	0	9	2	733.59	1467.18	15	2	1	NA	1	NA	11	0
MEOX1	0	0	1	1	241.56	483.12	15	2	1	NA	1	NA	2	0
MEPE	0	0	9	7	523.38	1046.76	15	2	1	NA	1	NA	16	0
MESDC1	0	0	1	2	353.43	706.86	15	2	1	NA	1	NA	3	0
MESP1-MESP2	0	0	12	10	319.77	639.54	15	2	1	NA	1	NA	22	0
METAP1	0	0	2	0	379.83	759.66	15	2	1	NA	1	NA	2	0
METTL10	0	0	3	2	217.8	435.6	15	2	1	NA	1	NA	5	0
METTL11B	0	0	2	0	322.74	645.48	15	2	1	NA	1	NA	2	0
METTL15	0	0	2	0	275.22	550.44	15	2	1	NA	1	NA	2	0
METTL18	0	0	6	7	342.54	685.08	15	2	1	NA	1	NA	13	0
METTL22	0	0	9	4	388.08	776.16	15	2	1	NA	1	NA	13	0
METTL23	0	0	3	4	222.75	445.5	15	2	1	NA	1	NA	7	0
METTL2A	0	0	3	1	372.24	744.48	15	2	1	NA	1	NA	4	0
METTL7A	0	0	0	4	244.53	489.06	15	2	1	NA	1	NA	4	0
METTL8	0	0	4	0	393.03	786.06	15	2	1	NA	1	NA	4	0
MEX3A	0	0	2	4	400.62	801.24	15	2	1	NA	1	NA	6	0
MEX3D	0	0	4	12	490.05	980.1	15	2	1	NA	1	NA	16	0
MFAP1	0	0	0	2	435.6	871.2	15	2	1	NA	1	NA	2	0
MFAP2	0	0	0	2	180.18	360.36	15	2	1	NA	1	NA	2	0
MFAP3	0	0	2	5	338.58	677.16	15	2	1	NA	1	NA	7	0
MFAP3L	0	0	1	2	379.17	758.34	15	2	1	NA	1	NA	3	0
MFF	0	0	1	3	308.88	617.76	15	2	1	NA	1	NA	4	0
MFGE8	0	0	2	10	464.31	928.62	15	2	1	NA	1	NA	12	0
MFN1	0	0	3	7	733.59	1467.18	15	2	1	NA	1	NA	10	0
MFN2	0	0	1	12	748.44	1496.88	15	2	1	NA	1	NA	13	0
MFRP	0	0	16	17	798.93	1597.86	15	2	1	NA	1	NA	33	0
MFSD1	0	0	4	6	509.85	1019.7	15	2	1	NA	1	NA	10	0
MFSD11	0	0	3	2	444.51	889.02	15	2	1	NA	1	NA	5	0
MFSD12	0	0	5	6	497.97	995.94	15	2	1	NA	1	NA	11	0
MFSD13A	0	0	5	6	504.9	1009.8	15	2	1	NA	1	NA	11	0
MFSD2A	0	0	1	4	523.71	1047.42	15	2	1	NA	1	NA	5	0
MFSD4A	0	0	3	2	500.28	1000.56	15	2	1	NA	1	NA	5	0
MFSD8	0	0	4	0	519.75	1039.5	15	2	1	NA	1	NA	4	0
MGA	0	0	10	12	2429.46	4858.92	15	2	1	NA	1	NA	22	0
MGAM	0	0	7	12	594.66	1189.32	15	2	1	NA	1	NA	19	0
MGARP	0	0	2	2	241.56	483.12	15	2	1	NA	1	NA	4	0
MGAT2	0	0	3	6	367.29	734.58	15	2	1	NA	1	NA	9	0
MGAT4B	0	0	2	4	559.68	1119.36	15	2	1	NA	1	NA	6	0
MGAT4C	0	0	5	6	936.54	1873.08	15	2	1	NA	1	NA	11	0
MGAT4D	0	0	2	2	524.7	1049.4	15	2	1	NA	1	NA	4	0
MGAT5	0	0	0	3	735.57	1471.14	15	2	1	NA	1	NA	3	0
MGAT5B	0	0	4	15	782.43	1564.86	15	2	1	NA	1	NA	19	0
MGEA5	0	0	0	10	906.84	1813.68	15	2	1	NA	1	NA	10	0
MGLL	0	0	1	5	308.88	617.76	15	2	1	NA	1	NA	6	0
MGST3	0	0	1	3	142.56	285.12	15	2	1	NA	1	NA	4	0
MGTNIPA2L	0	0	1	3	355.41	710.82	15	2	1	NA	1	NA	4	0
MHCDMA	0	0	0	3	224.4	448.8	15	2	1	NA	1	NA	3	0
MIA2	0	0	11	6	1357.95	2715.9	15	2	1	NA	1	NA	17	0
MIB2	0	0	3	11	945.45	1890.9	15	2	1	NA	1	NA	14	0
MICAL1	0	0	24	24	1106.49	2212.98	15	2	1	NA	1	NA	48	0
MICAL2	0	0	18	12	1928.52	3857.04	15	2	1	NA	1	NA	30	0
MICALL2	0	0	5	3	792	1584	15	2	1	NA	1	NA	8	0
MICU1	0	0	2	5	448.14	896.28	15	2	1	NA	1	NA	7	0
MICU3	0	0	0	3	387.42	774.84	15	2	1	NA	1	NA	3	0
MID2	0	0	1	10	681.12	1362.24	15	2	1	NA	1	NA	11	0
MIDN	0	0	7	12	435.93	871.86	15	2	1	NA	1	NA	19	0
MIEF2	0	0	8	10	454.41	908.82	15	2	1	NA	1	NA	18	0
MIER1	0	0	3	1	505.89	1011.78	15	2	1	NA	1	NA	4	0
MIF	0	0	0	2	114.84	229.68	15	2	1	NA	1	NA	2	0
MIGA2	0	0	5	17	582.12	1164.24	15	2	1	NA	1	NA	22	0
MILR1	0	0	2	1	338.58	677.16	15	2	1	NA	1	NA	3	0
MINDY4B	0	0	10	4	508.2	1016.4	15	2	1	NA	1	NA	14	0
MIPOL1	0	0	2	0	426.69	853.38	15	2	1	NA	1	NA	2	0
MIS12	0	0	0	3	217.8	435.6	15	2	1	NA	1	NA	3	0
MIS18BP1	0	0	13	9	1030.26	2060.52	15	2	1	NA	1	NA	22	0
MISP	0	0	6	15	843.48	1686.96	15	2	1	NA	1	NA	21	0
MITF	0	0	3	2	528.66	1057.32	15	2	1	NA	1	NA	5	0
MKI67	0	0	37	19	2083.29	4166.58	15	2	1	NA	1	NA	56	0
MKNK1	0	0	1	2	408.87	817.74	15	2	1	NA	1	NA	3	0
MKNK2	0	0	0	2	448.47	896.94	15	2	1	NA	1	NA	2	0
MKRN2	0	0	8	6	870.21	1740.42	15	2	1	NA	1	NA	14	0
MKS1	0	0	2	1	559.35	1118.7	15	2	1	NA	1	NA	3	0
MLF1	0	0	3	4	263.34	526.68	15	2	1	NA	1	NA	7	0
MLH3	0	0	24	10	1426.59	2853.18	15	2	1	NA	1	NA	34	0
MLLT3	0	0	2	2	562.98	1125.96	15	2	1	NA	1	NA	4	0
MLLT6	0	0	2	13	1018.38	2036.76	15	2	1	NA	1	NA	15	0
MLPH	0	0	4	4	658.35	1316.7	15	2	1	NA	1	NA	8	0
MLX	0	0	1	1	191.4	382.8	15	2	1	NA	1	NA	2	0
MLXIP	0	0	3	12	965.91	1931.82	15	2	1	NA	1	NA	15	0
MLXIPL	0	0	3	2	1200.21	2400.42	15	2	1	NA	1	NA	5	0
MLYCD	0	0	2	2	450.45	900.9	15	2	1	NA	1	NA	4	0
MMAA	0	0	2	3	408.87	817.74	15	2	1	NA	1	NA	5	0
MMAB	0	0	3	9	194.37	388.74	15	2	1	NA	1	NA	12	0
MMACHC	0	0	1	4	236.61	473.22	15	2	1	NA	1	NA	5	0
MMADHC	0	0	1	2	294.03	588.06	15	2	1	NA	1	NA	3	0
MMD	0	0	0	3	237.6	475.2	15	2	1	NA	1	NA	3	0
MMD2	0	0	0	5	239.58	479.16	15	2	1	NA	1	NA	5	0
MME	0	0	0	4	731.61	1463.22	15	2	1	NA	1	NA	4	0
MMEL1	0	0	1	5	766.26	1532.52	15	2	1	NA	1	NA	6	0
MMP11	0	0	0	10	456.39	912.78	15	2	1	NA	1	NA	10	0
MMP15	0	0	1	7	604.89	1209.78	15	2	1	NA	1	NA	8	0
MMP17	0	0	4	7	572.22	1144.44	15	2	1	NA	1	NA	11	0
MMP2	0	0	0	5	657.36	1314.72	15	2	1	NA	1	NA	5	0
MMP23B	0	0	4	1	396	792	15	2	1	NA	1	NA	5	0
MMP24	0	0	2	5	416.79	833.58	15	2	1	NA	1	NA	7	0
MMP28	0	0	4	13	472.23	944.46	15	2	1	NA	1	NA	17	0
MMRN1	0	0	12	5	1214.73	2429.46	15	2	1	NA	1	NA	17	0
MMRN2	0	0	1	6	1003.86	2007.72	15	2	1	NA	1	NA	7	0
MMS19	0	0	7	14	981.75	1963.5	15	2	1	NA	1	NA	21	0
MN1	0	0	10	10	1143.45	2286.9	15	2	1	NA	1	NA	20	0
MNR2	0	0	2	1	150.15	300.3	15	2	1	NA	1	NA	3	0
MNS1	0	0	3	3	451.44	902.88	15	2	1	NA	1	NA	6	0
MNT	0	0	2	6	527.67	1055.34	15	2	1	NA	1	NA	8	0
MOB3A	0	0	1	1	214.83	429.66	15	2	1	NA	1	NA	2	0
MOB3C	0	0	0	3	215.82	431.64	15	2	1	NA	1	NA	3	0
MOB4	0	0	0	2	203.94	407.88	15	2	1	NA	1	NA	2	0
MOCS3	0	0	3	7	465.3	930.6	15	2	1	NA	1	NA	10	0
MOGAT1	0	0	0	7	331.65	663.3	15	2	1	NA	1	NA	7	0
MORC2	0	0	1	10	1024.32	2048.64	15	2	1	NA	1	NA	11	0
MORN3	0	0	3	3	236.61	473.22	15	2	1	NA	1	NA	6	0
MORN4	0	0	0	6	123.42	246.84	15	2	1	NA	1	NA	6	0
MORN5	0	0	0	2	159.06	318.12	15	2	1	NA	1	NA	2	0
MPDZ	0	0	8	4	2158.86	4317.72	15	2	1	NA	1	NA	12	0
MPHOSPH10	0	0	4	4	634.92	1269.84	15	2	1	NA	1	NA	8	0
MPHOSPH9	0	0	11	8	1154.34	2308.68	15	2	1	NA	1	NA	19	0
MPI	0	0	4	17	414.48	828.96	15	2	1	NA	1	NA	21	0
MPL	0	0	4	10	516.12	1032.24	15	2	1	NA	1	NA	14	0
MPND	0	0	1	1	86.46	172.92	15	2	1	NA	1	NA	2	0
MPP1	0	0	2	8	459.03	918.06	15	2	1	NA	1	NA	10	0
MPP3	0	0	1	1	581.13	1162.26	15	2	1	NA	1	NA	2	0
MPP4	0	0	4	2	611.82	1223.64	15	2	1	NA	1	NA	6	0
MPPED2	0	0	0	3	292.05	584.1	15	2	1	NA	1	NA	3	0
MPRIP	0	0	17	28	2416.59	4833.18	15	2	1	NA	1	NA	45	0
MPZL3	0	0	1	3	229.68	459.36	15	2	1	NA	1	NA	4	0
MRAS	0	0	1	1	206.91	413.82	15	2	1	NA	1	NA	2	0
MRC2	0	0	5	29	1414.05	2828.1	15	2	1	NA	1	NA	34	0
MREG	0	0	1	2	204.6	409.2	15	2	1	NA	1	NA	3	0
MRGPRH	0	0	0	5	313.83	627.66	15	2	1	NA	1	NA	5	0
MRM2	0	0	5	1	250.47	500.94	15	2	1	NA	1	NA	6	0
MRM3	0	0	8	8	398.97	797.94	15	2	1	NA	1	NA	16	0
MRNIP	0	0	3	7	339.57	679.14	15	2	1	NA	1	NA	10	0
MRPL1	0	0	6	5	287.1	574.2	15	2	1	NA	1	NA	11	0
MRPL10	0	0	7	5	247.17	494.34	15	2	1	NA	1	NA	12	0
MRPL17	0	0	0	3	115.5	231	15	2	1	NA	1	NA	3	0
MRPL22	0	0	1	1	209.88	419.76	15	2	1	NA	1	NA	2	0
MRPL27	0	0	1	3	138.6	277.2	15	2	1	NA	1	NA	4	0
MRPL34	0	0	3	1	105.93	211.86	15	2	1	NA	1	NA	4	0
MRPL35	0	0	1	2	177.21	354.42	15	2	1	NA	1	NA	3	0
MRPL37	0	0	4	8	364.98	729.96	15	2	1	NA	1	NA	12	0
MRPL38	0	0	2	4	341.22	682.44	15	2	1	NA	1	NA	6	0
MRPL40	0	0	3	3	201.96	403.92	15	2	1	NA	1	NA	6	0
MRPL41	0	0	1	2	134.64	269.28	15	2	1	NA	1	NA	3	0
MRPL44	0	0	3	7	296.34	592.68	15	2	1	NA	1	NA	10	0
MRPL46	0	0	4	5	262.35	524.7	15	2	1	NA	1	NA	9	0
MRPL47	0	0	4	1	247.5	495	15	2	1	NA	1	NA	5	0
MRPL58	0	0	5	3	197.01	394.02	15	2	1	NA	1	NA	8	0
MRPP3	0	0	8	9	582.12	1164.24	15	2	1	NA	1	NA	17	0
MRPS11	0	0	0	2	179.19	358.38	15	2	1	NA	1	NA	2	0
MRPS14	0	0	2	1	127.71	255.42	15	2	1	NA	1	NA	3	0
MRPS15	0	0	4	1	216.81	433.62	15	2	1	NA	1	NA	5	0
MRPS17	0	0	0	2	136.62	273.24	15	2	1	NA	1	NA	2	0
MRPS2	0	0	0	2	129.36	258.72	15	2	1	NA	1	NA	2	0
MRPS22	0	0	5	3	306.57	613.14	15	2	1	NA	1	NA	8	0
MRPS23	0	0	1	6	188.1	376.2	15	2	1	NA	1	NA	7	0
MRPS30	0	0	5	0	409.53	819.06	15	2	1	NA	1	NA	5	0
MRPS36	0	0	2	1	233.31	466.62	15	2	1	NA	1	NA	3	0
MRPS7	0	0	2	1	231.66	463.32	15	2	1	NA	1	NA	3	0
MRTO4	0	0	1	2	236.61	473.22	15	2	1	NA	1	NA	3	0
MRVLDC3	0	0	1	2	259.38	518.76	15	2	1	NA	1	NA	3	0
MSANTD1	0	0	0	2	274.56	549.12	15	2	1	NA	1	NA	2	0
MSANTD2	0	0	1	3	526.35	1052.7	15	2	1	NA	1	NA	4	0
MSH3	0	0	3	3	889.35	1778.7	15	2	1	NA	1	NA	6	0
MSH4	0	0	1	4	830.94	1661.88	15	2	1	NA	1	NA	5	0
MSI2	0	0	2	1	137.94	275.88	15	2	1	NA	1	NA	3	0
MSL2	0	0	1	4	541.53	1083.06	15	2	1	NA	1	NA	5	0
