gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout	mk_pval	alpha	mk_pval_fdr	dos	total_poly	total_div	SnIPRE.lbound	SnIPRE.ubound	SnIPRE.class	SnIPRE.est	SnIPRE.Rlbound	SnIPRE.Rubound	SnIPRE.tau	SnIPRE.theta	SnIPRE.Rclass	SnIPRE.Rest	SnIPRE.gamma	SnIPRE.f	SnIPRE.f.lb	SnIPRE.f.ub	SnIPRE.f.class
SHANK2	0	0	1	6	1445.4	2890.8	15	2	1	NA	1	NA	7	0	-4.53273260459109	-0.313801366503866	neg	-2.42326698554748	-2.52255949733401	-0.696863736172538	-0.560358028699415	0.00104346825324512	neg	-1.60971161675327	-4.53297213296207	0.656993385357916	0.263697572398593	1.63683843196727	neut
SHB	0	0	6	1	493.68	987.36	15	2	1	NA	1	NA	7	0	-3.4556120649151	0.54818702110927	neut	-1.45371252190292	-1.38083805906541	0.422665577366658	-0.554542088936909	0.00152100367724731	neut	-0.479086240849374	-2.55710353306623	0.619348270738041	0.251363702547246	1.52602454120888	neut
SHC1	0	0	4	12	604.23	1208.46	15	2	1	NA	1	NA	16	0	-4.14340912240303	0.258383004230805	neut	-1.94251305908611	-2.32982818833859	-0.704492503065778	-0.563867652030101	0.00387557430047856	neg	-1.51716034570218	-3.43728448980322	0.219333420533952	0.0973127077443268	0.494352557820725	neg
SHC2	0	0	1	2	472.56	945.12	15	2	1	NA	1	NA	3	0	-4.35484834870173	0.218372230234357	neut	-2.06823805923369	-2.30480535635685	-0.275647674717961	-0.557854900646891	0.00131945094848978	neg	-1.29022651553741	-3.69410496155763	0.275200364242591	0.0997878516209947	0.759081126742688	neg
SHC4	0	0	1	1	623.7	1247.4	15	2	1	NA	1	NA	2	0	-4.34793665536083	0.103604242306225	neut	-2.1221662065273	-2.23249472570896	-0.201922642104224	-0.555169788807864	0.000942390711635648	neg	-1.21720868390659	-3.80973070683903	0.296054050076981	0.107260396745045	0.817157863611988	neg
SHCBP1	0	0	8	7	660.33	1320.66	15	2	1	NA	1	NA	15	0	-3.54592959537974	0.44143421614868	neut	-1.55224768961553	-1.58672896254026	-0.0309756952028439	-0.560932931686783	0.00261771882057956	neg	-0.808852328871553	-2.72364769219847	0.445367706705299	0.204593681814423	0.969488379376765	neg
SHF	0	0	2	3	372.24	744.48	15	2	1	NA	1	NA	5	0	-4.15853520046836	0.411824316909594	neut	-1.87335544177938	-2.17176849500238	-0.204528788128901	-0.559510225607008	0.00195064310111806	neg	-1.18814864156564	-3.30266918662081	0.304784399158638	0.113975375055769	0.815031012263623	neg
SHISA3	0	0	2	3	211.2	422.4	15	2	1	NA	1	NA	5	0	-4.10798101221859	0.641550489414409	neut	-1.73321526140209	-2.16848540776192	-0.144935442438232	-0.560508491760858	0.00274399886787886	neg	-1.15671042510007	-3.04179635496305	0.314518843170553	0.114350149585333	0.865076996693417	neg
SHISA6	0	0	0	3	438.9	877.8	15	2	1	NA	1	NA	3	0	-4.58907496521422	0.129050637376766	neut	-2.23001216391873	-2.59357391575599	-0.527887429445179	-0.56003889233412	0.00149465607545759	neg	-1.56073067260059	-4.05237792173179	0.209982461978451	0.0747521463796556	0.5898467596065	neg
SHMT1	0	0	2	14	480.15	960.3	15	2	1	NA	1	NA	16	0	-4.43870560948261	0.204859339328219	neut	-2.11692313507719	-2.73305450713603	-1.02202386842712	-0.564875699724145	0.00517234769175661	neg	-1.87753918778158	-3.79833118774026	0.152965788518121	0.0650189828266574	0.359879983304399	neg
SHOC2	0	0	0	3	577.17	1154.34	15	2	1	NA	1	NA	3	0	-4.60215742256137	0.0215644677429041	neut	-2.29029647740924	-2.58535043080679	-0.545819733564858	-0.559506476021412	0.00126825058841645	neg	-1.56558508218582	-4.19546242544171	0.208965605643959	0.0753694580570322	0.579361809390057	neg
SHPK	0	0	4	3	465.3	930.6	15	2	1	NA	1	NA	7	0	-3.83224723608318	0.462352167964058	neut	-1.68494753405956	-1.82427396478097	0.0159476265409846	-0.558462482072089	0.00190744634025268	neut	-0.904163169119991	-2.95512586753923	0.404880435761627	0.161334655127292	1.01605727648476	neut
SHQ1	0	0	10	5	613.14	1226.28	15	2	1	NA	1	NA	15	0	-3.25761376772426	0.551694051232522	neut	-1.35295985824587	-1.26271853311037	0.283735209819802	-0.55939892841893	0.00239719329074608	neut	-0.489491661645283	-2.39034577152353	0.612936844528933	0.282879436667281	1.32808075800126	neut
SHROOM1	0	0	32	30	1305.81	2611.62	15	2	1	NA	1	NA	62	0	-3.05116004095935	0.391184494559244	neut	-1.32998777320005	-1.14503337422535	-0.212502423130718	-0.564369197855684	0.00526560055764286	neg	-0.678767898678036	-2.35273008519876	0.507232619803094	0.318213087229968	0.80855811181808	neg
SHROOM3	0	0	11	20	1896.84	3793.68	15	2	1	NA	1	NA	31	0	-3.84206166823999	-0.0993339942239415	neg	-1.97069783123197	-1.89403150032478	-0.643126437001675	-0.563477670881999	0.00241567623194933	neg	-1.26857896866323	-3.4934326304177	0.761268401621415	0.407292848909252	1.42287899519197	neut
SHTN1	0	0	2	0	620.73	1241.46	15	2	1	NA	1	NA	2	0	-4.11231410963691	0.201242702826245	neut	-1.95553570340533	-1.95460454026583	0.0506522281561699	-0.552023503089784	0.000862486843438506	neut	-0.951976156054828	-3.46313216668682	0.385990023211183	0.141618285597921	1.05193261576715	neut
SI	0	0	3	3	1255.32	2510.64	15	2	1	NA	1	NA	6	0	-4.11321355425732	-0.0831038286862027	neg	-2.09815869147176	-2.00980227787812	-0.208938928697616	-0.556695245800017	0.000904701803481791	neg	-1.10937060328787	-3.75781363138406	0.941655536874128	0.382662677621497	2.31709680011251	neut
SIDT2	0	0	2	18	812.79	1625.58	15	2	1	NA	1	NA	20	0	-4.56236732751626	-0.0558705483835911	neg	-2.30911893794993	-2.84558382961677	-1.21999999815313	-0.564979696154195	0.00423044817703093	neg	-2.03279191388495	-4.24133277267514	0.409274416971969	0.18156627725045	0.922578750005853	neg
SIGIRR	0	0	3	11	411.84	823.68	15	2	1	NA	1	NA	14	0	-4.21142203039827	0.375717135155816	neut	-1.91785244762123	-2.44545657218149	-0.727790256027755	-0.564216895988564	0.00478150326467871	neg	-1.58662341410462	-3.38878596725029	0.204615277392167	0.0866989060879704	0.482969939138802	neg
SIGLEC1	0	0	50	55	1626.9	3253.8	15	2	1	NA	1	NA	105	0	-3.01407181058345	0.35569474182669	neut	-1.32918853437838	-1.17098154091972	-0.431172483929537	-0.565277133486697	0.00769005062564609	neg	-0.801077012424628	-2.35142369509123	0.448843856136787	0.310062066309766	0.649746537637812	neg
SIGLEC15	0	0	0	3	303.93	607.86	15	2	1	NA	1	NA	3	0	-4.57090472564361	0.262170588554571	neut	-2.15436706854452	-2.60450108546586	-0.503934299372838	-0.560698276970013	0.00184146055040481	neg	-1.55421769241935	-3.88050902702128	0.211354513142873	0.0739396712457687	0.604147520364075	neg
SIGMAR1	0	0	0	3	211.2	422.4	15	2	1	NA	1	NA	3	0	-4.552002081151	0.380712614738532	neut	-2.08564473320624	-2.61507323424746	-0.480621301428908	-0.561281953185566	0.00223129397075827	neg	-1.54784726783818	-3.7310381238761	0.212705200317244	0.0731619688644705	0.618398229331786	neg
SIK2	0	0	7	10	881.1	1762.2	15	2	1	NA	1	NA	17	0	-3.7970682574049	0.234865734449879	neut	-1.78110126147751	-1.86244425730015	-0.347272997995547	-0.562182966055822	0.00259045875060498	neg	-1.10485862764785	-3.12930198156077	0.331257591692166	0.155292405921914	0.706606745079188	neg
SIK3	0	0	4	13	1246.41	2492.82	15	2	1	NA	1	NA	17	0	-4.25330562922848	-0.101507765376062	neg	-2.17740669730227	-2.36037698315096	-0.794389404946622	-0.563221263592755	0.00225052415764821	neg	-1.57738319404879	-3.93200014355259	0.609832521271157	0.278709206351695	1.33432362120339	neut
SIL1	0	0	12	7	445.5	891	15	2	1	NA	1	NA	19	0	-3.11088736988585	0.74790697649349	neut	-1.18149019669618	-1.1983717711921	0.273941577229599	-0.561276371084723	0.00387328189298166	neut	-0.462215096981252	-2.11214246680108	0.62988631136775	0.301684219451167	1.31513746064122	neut
SIMC1	0	0	11	14	677.16	1354.32	15	2	1	NA	1	NA	25	0	-3.52210670117974	0.471066999594336	neut	-1.5255198507927	-1.65662005693952	-0.302219511722357	-0.563431480129909	0.00447317176495487	neg	-0.979419784330941	-2.67809963758965	0.3755301711156	0.190807341178292	0.739183528956956	neg
SIN3A	0	0	5	17	1262.25	2524.5	15	2	1	NA	1	NA	22	0	-4.22673989034152	-0.086733469440873	neg	-2.1567366798912	-2.37712915140629	-0.901668907858244	-0.563981839190694	0.00285211707421809	neg	-1.63939902963227	-3.88578019351528	0.568144760589196	0.271682104954478	1.18810689837669	neut
SIPA1L1	0	0	2	12	1768.14	3536.28	15	2	1	NA	1	NA	14	0	-4.52900071183472	-0.383871035375445	neg	-2.45643587360508	-2.60626928650981	-0.953467649475077	-0.562815027518915	0.00150205587424789	neg	-1.77986846799244	-4.62237200184878	0.562463831260606	0.246147612684362	1.28529781932267	neut
SIRPA-TPPNR1L	0	0	13	6	263.34	526.68	15	2	1	NA	1	NA	19	0	-2.86176260672419	1.02617883314597	neut	-0.917791886789109	-1.01326437969597	0.49296381071108	-0.561494096029416	0.00544746090157259	neut	-0.260150284492445	-1.6890493969251	0.770905634471057	0.363041680682987	1.637160707303	neut
SIRT1	0	0	5	4	629.64	1259.28	15	2	1	NA	1	NA	9	0	-3.76848780031196	0.363752677760246	neut	-1.70236756127586	-1.75774527096188	-0.0169597548856547	-0.558913824795047	0.00182953951906414	neg	-0.887352512923767	-2.98623723695543	0.411744242497518	0.172462011735507	0.983170441950375	neg
SIRT3	0	0	2	1	329.67	659.34	15	2	1	NA	1	NA	3	0	-4.09287589841676	0.474810903712039	neut	-1.80903249735236	-2.01991555232261	0.0188308334203988	-0.556037245447361	0.00147805808199367	neut	-1.00054235945111	-3.18109090661946	0.367685161867276	0.132663421584697	1.0189905591264	neut
SIRT4	0	0	3	1	350.46	700.92	15	2	1	NA	1	NA	4	0	-3.89639984263165	0.536535404724625	neut	-1.67993221895351	-1.82869250915457	0.149547542118296	-0.555601749625213	0.00156030069591998	neut	-0.839572483518135	-2.94621988064673	0.431894578290147	0.160623356642465	1.16129953255889	neut
SIRT6	0	0	1	8	333.63	667.26	15	2	1	NA	1	NA	9	0	-4.45331324430651	0.314501302280457	neut	-2.06940597101303	-2.67357126884711	-0.766107754547444	-0.563907276530469	0.00387588886473967	neg	-1.71983951169728	-3.69657181160752	0.179103360627333	0.0690033001143565	0.46481588741288	neg
SIVA1	0	0	2	3	176.22	352.44	15	2	1	NA	1	NA	5	0	-4.09166368997427	0.709518243043628	neut	-1.69107272346532	-2.16734510063919	-0.125651584107495	-0.560797194633687	0.00304073251660364	neg	-1.14649834237334	-2.96604420866613	0.317747249677777	0.11448060702331	0.881920174514336	neg
SKA2	0	0	2	0	254.43	508.86	15	2	1	NA	1	NA	2	0	-4.04898132698399	0.582582446753857	neut	-1.73319944011507	-1.9304720338621	0.164738188138979	-0.553633565236079	0.00137299787844801	neut	-0.882866922861562	-3.04176770042514	0.413595292767153	0.145078538503837	1.17907830650041	neut
SKAP1	0	0	1	4	266.31	532.62	15	2	1	NA	1	NA	5	0	-4.35661547789323	0.432973227551479	neut	-1.96182112517088	-2.44829120397336	-0.419268116394352	-0.561659996708173	0.00260347394176358	neg	-1.43377966018385	-3.47566563379111	0.238403982152892	0.0864545641267279	0.657527624790072	neg
SKI	0	0	4	1	358.05	716.1	15	2	1	NA	1	NA	5	0	-3.7155571790008	0.597848668645528	neut	-1.55885425517764	-1.65519835289731	0.269313314087111	-0.55533730867737	0.00166113803810846	neut	-0.692942519405099	-2.73497041326439	0.500094574793378	0.1910758254952	1.30906469347183	neut
SKIL	0	0	2	12	725.67	1451.34	15	2	1	NA	1	NA	14	0	-4.44227217121226	0.0405132191730266	neut	-2.20087947601962	-2.63789186191342	-0.924930280665319	-0.564012916146401	0.00316710630096773	neg	-1.78141107128937	-3.98522173822803	0.168391934205632	0.0715110212787167	0.396578153395107	neg
SKOR2	0	0	3	4	624.69	1249.38	15	2	1	NA	1	NA	7	0	-4.06402267058412	0.249486381001579	neut	-1.90726814479127	-2.06305223434411	-0.226358422678169	-0.559434615599297	0.00168729588514806	neg	-1.14470532851114	-3.36814397589994	0.318317494275471	0.127063260024626	0.797432003922179	neg
SKP2	0	0	2	0	403.59	807.18	15	2	1	NA	1	NA	2	0	-4.07956402121781	0.392323750612684	neut	-1.84362013530256	-1.9430147693229	0.105805406254279	-0.552828839876682	0.0010912052544807	neut	-0.918604681534312	-3.2460461070816	0.399052651248554	0.143269750025001	1.11157726360445	neut
SLAIN2	0	0	2	0	474.54	949.08	15	2	1	NA	1	NA	2	0	-4.09136951866194	0.321820913561832	neut	-1.88477430255005	-1.94740507385841	0.0850171970616914	-0.552530867840027	0.00100103863900695	neut	-0.93119393839836	-3.32460006145695	0.394089431512431	0.142641927484815	1.08870533890006	neut
SLAINL	0	0	5	5	652.41	1304.82	15	2	1	NA	1	NA	10	0	-3.81216224531484	0.338093925068363	neut	-1.73703416012324	-1.82426334586432	-0.111175677891251	-0.559877761503902	0.00199693484688441	neg	-0.967719511877788	-3.04871814020201	0.379948862204096	0.161336368350674	0.894778871484903	neg
SLBP	0	0	2	1	235.62	471.24	15	2	1	NA	1	NA	3	0	-4.06807968318993	0.610385724104874	neut	-1.72884697954253	-2.01311928068663	0.059504214663852	-0.556650127357035	0.00176314154779259	neut	-0.976807533011388	-3.03389101686558	0.376512166920475	0.133567979160342	1.06128426663163	neut
SLC10A1	0	0	3	1	369.27	738.54	15	2	1	NA	1	NA	4	0	-3.90183943161408	0.513219135054934	neut	-1.69431014827957	-1.83070010520451	0.142282944620126	-0.555502224983214	0.00151358152083887	neut	-0.84420858029219	-2.97182417325815	0.429896971501509	0.160301209876267	1.15289171468547	neut
SLC10A4	0	0	2	3	338.25	676.5	15	2	1	NA	1	NA	5	0	-4.15001648207779	0.452339201522484	neut	-1.84883864027765	-2.17124752352332	-0.19457692050092	-0.559688253243095	0.00207051486480901	neg	-1.18291222201212	-3.25592830181865	0.306384647434304	0.114034763539479	0.823182545344473	neg
SLC10A7	0	0	1	1	368.28	736.56	15	2	1	NA	1	NA	2	0	-4.31939554828003	0.323254756215479	neut	-1.99807039603228	-2.23191774041469	-0.148941886997986	-0.556234541491764	0.00125852493392736	neg	-1.19042981370634	-3.54872341679304	0.304089885595356	0.107322300470076	0.861618162910037	neg
SLC11A1-SLC11A2	0	0	0	13	591.03	1182.06	15	2	1	NA	1	NA	13	0	-4.76898317454895	-0.0528287593802714	neg	-2.41090596696461	-3.06008690423714	-1.2321177159839	-0.564850433748285	0.00381048202792015	neg	-2.14610231011052	-4.50020761483274	0.382121318881104	0.153208385154936	0.953139220866283	neg
SLC12A1	0	0	2	3	1184.04	2368.08	15	2	1	NA	1	NA	5	0	-4.26607146631863	-0.121414611340509	neg	-2.19374303882957	-2.17685066470802	-0.319054487189291	-0.557142994004497	0.000899397089543403	neg	-1.24795257594866	-3.96896109081922	0.853695815261852	0.337200416065676	2.16132167561811	neut
SLC12A3	0	0	22	16	987.03	1974.06	15	2	1	NA	1	NA	38	0	-3.0340229563452	0.473196613369522	neut	-1.28041317148784	-1.08473709384757	0.0547447100279649	-0.56298047356331	0.00386689834388433	neut	-0.514996191909804	-2.27196138416315	0.597500765137943	0.337990528659709	1.05624581386985	neut
SLC12A4	0	0	0	10	1131.57	2263.14	15	2	1	NA	1	NA	10	0	-4.77008116837073	-0.307935273162671	neg	-2.5390082207667	-2.90403241999153	-1.0765602617979	-0.563287436597474	0.00176453216451383	neg	-1.99029634089471	-4.85520645537331	0.473134889419747	0.189716344935545	1.17982288034792	neut
SLC12A5	0	0	1	17	1100.55	2201.1	15	2	1	NA	1	NA	18	0	-4.71920449575545	-0.258901003279359	neg	-2.48905274951741	-2.96529017453226	-1.29278529995411	-0.564713451534257	0.00301181135380118	neg	-2.12903773724318	-4.712568723148	0.402576015701495	0.174469502351862	0.929020307941617	neg
SLC12A8	0	0	4	4	723.69	1447.38	15	2	1	NA	1	NA	8	0	-3.92852639065535	0.241429426580921	neut	-1.84354848203721	-1.90698183907309	-0.132597269569864	-0.558867598010908	0.00158815707461851	neg	-1.01978955432148	-3.24591056888766	0.360683703823256	0.148527377180136	0.875816151149113	neg
SLC12A9	0	0	10	28	841.83	1683.66	15	2	1	NA	1	NA	38	0	-3.9327239596412	0.241927949382802	neut	-1.8453980051292	-2.20149934733844	-0.959913730327543	-0.565194529708758	0.00688686527769205	neg	-1.58070653883299	-3.24941040513186	0.20582954224908	0.110636891774468	0.382900092597003	neg
SLC13A2	0	0	1	4	588.06	1176.12	15	2	1	NA	1	NA	5	0	-4.41590002436761	0.113757573936051	neut	-2.15107122521578	-2.4333503317001	-0.480476640941128	-0.560260080817326	0.00156965195063817	neg	-1.45691348632061	-3.87320175450273	0.232952697211095	0.0877509622281226	0.618487696831319	neg
SLC13A3	0	0	0	4	573.54	1147.08	15	2	1	NA	1	NA	4	0	-4.61931425582187	0.0197299938298543	neut	-2.29979213099601	-2.64638070506334	-0.632451983245281	-0.560729235637217	0.00148628865680037	neg	-1.63941634415431	-4.21852837746448	0.19409494943742	0.0709063291808105	0.531274403969111	neg
SLC14A2Z	0	0	1	4	386.1	772.2	15	2	1	NA	1	NA	5	0	-4.3848908518411	0.289611017067237	neut	-2.04763991738693	-2.44128546867469	-0.448249826404965	-0.561037249018421	0.00206663231569688	neg	-1.44476764753983	-3.65086045924342	0.235799046537568	0.0870598262153613	0.638744697824893	neg
SLC15A2	0	0	5	2	777.15	1554.3	15	2	1	NA	1	NA	7	0	-3.71868315603202	0.274428258992154	neut	-1.72212744851993	-1.62597754507902	0.15031093940168	-0.555646248225425	0.00122539445748427	neut	-0.737833302838669	-3.0217551020042	0.478144338992831	0.196721425402254	1.16218659563322	neut
SLC15A4	0	0	1	3	570.9	1141.8	15	2	1	NA	1	NA	4	0	-4.39034794740546	0.132822477936507	neut	-2.12876273473448	-2.37077680616828	-0.38826493500724	-0.559074974561609	0.00138258967450082	neg	-1.37952087058776	-3.82412146844556	0.251694964163401	0.0933927903150689	0.678232423346275	neg
SLC16A12	0	0	2	0	481.14	962.28	15	2	1	NA	1	NA	2	0	-4.09240411982181	0.315727097225941	neut	-1.88833851129793	-1.94777817980622	0.0832452158390439	-0.552505147884696	0.000993575117546346	neut	-0.932266481983588	-3.33147186976294	0.393665481246434	0.142588698506227	1.08677813009337	neut
SLC16A14	0	0	2	0	510.84	1021.68	15	2	1	NA	1	NA	2	0	-4.09694274769058	0.289160382753161	neut	-1.90389118246871	-1.94939311293675	0.0755649239215711	-0.552393101956218	0.000961628567800897	neut	-0.936914094507588	-3.36157911670065	0.391835849604271	0.142358531782052	1.07846442619716	neut
SLC16A4	0	0	6	2	519.75	1039.5	15	2	1	NA	1	NA	8	0	-3.51514916087623	0.51834069599078	neut	-1.49840423244273	-1.46664818003642	0.302894694558938	-0.556342900098047	0.00169366285523574	neut	-0.581876742738739	-2.63213790681845	0.558836231047012	0.230696196473077	1.35377147776917	neut
SLC16A5	0	0	6	4	678.48	1356.96	15	2	1	NA	1	NA	10	0	-3.65155054514851	0.373349170823543	neut	-1.63910068716248	-1.62888505923886	0.0645551435702839	-0.558589410929728	0.00179407666329096	neut	-0.782164957834289	-2.8741000076053	0.457412530513438	0.196148872817676	1.06665752536124	neut
SLC16A6	0	0	1	5	561.66	1123.32	15	2	1	NA	1	NA	6	0	-4.4353733949872	0.12661844610334	neut	-2.15437747444193	-2.4937450538913	-0.562147988509662	-0.561319398430398	0.00185384992791803	neg	-1.52794652120048	-3.88053212135481	0.216980463272766	0.0825794421988623	0.569975975015952	neg
SLC16A9	0	0	1	1	502.92	1005.84	15	2	1	NA	1	NA	2	0	-4.33584590552552	0.196008365305002	neut	-2.06991877011026	-2.23228843590605	-0.180268422323078	-0.555615196007251	0.00106436966398856	neg	-1.20627842911456	-3.69765544454136	0.299308109404398	0.107282525111741	0.835045608597004	neg
SLC17A9	0	0	1	4	440.88	881.76	15	2	1	NA	1	NA	5	0	-4.39474871754617	0.23562800390208	neut	-2.07956035682205	-2.4387797477337	-0.458494521265042	-0.560799871068826	0.00189770132792589	neg	-1.44863713449937	-3.71808739418039	0.234888489601712	0.0872774302015541	0.632234260792109	neg
SLC18A1	0	0	2	9	519.75	1039.5	15	2	1	NA	1	NA	11	0	-4.34419023803052	0.215028910753807	neut	-2.06458066363836	-2.51672455010139	-0.725335536658187	-0.563482838832765	0.00321366932823525	neg	-1.62103004337979	-3.68639015458284	0.197701140396006	0.080723540103614	0.484156793969577	neg
SLC18A2	0	0	1	6	515.46	1030.92	15	2	1	NA	1	NA	7	0	-4.45069333125415	0.155626237588379	neut	-2.14753354683289	-2.5524164555795	-0.637407918059763	-0.562232150135135	0.00223456072513688	neg	-1.59491218681963	-3.86537463726786	0.202924796788063	0.0778931274776816	0.528648337057642	neg
SLC18A3	0	0	1	6	471.57	943.14	15	2	1	NA	1	NA	7	0	-4.44344740517732	0.192888435074823	neut	-2.12527948505125	-2.55509263828659	-0.632037826740435	-0.562376290462499	0.00238008184373517	neg	-1.59356523251351	-3.81651577875089	0.203199799595101	0.077684943728059	0.531494448573547	neg
SLC19A1	0	0	4	6	493.02	986.04	15	2	1	NA	1	NA	10	0	-3.94779336740614	0.409261065228514	neut	-1.76926615108881	-2.02431719230057	-0.266906983455047	-0.561437911121876	0.00265285356458186	neg	-1.14561208787781	-3.10751729786985	0.318028983595138	0.132080852949553	0.765744409582807	neg
SLC19A3	0	0	2	2	433.95	867.9	15	2	1	NA	1	NA	4	0	-4.14347055972916	0.352218266358875	neut	-1.89562614668514	-2.10120460309465	-0.120066100741956	-0.557613511963527	0.00150861159746593	neg	-1.1106353519183	-3.34555655967683	0.329349517488238	0.12230749466931	0.886859641504801	neg
SLC1A2	0	0	2	5	570.57	1141.14	15	2	1	NA	1	NA	7	0	-4.25332583505004	0.208245946922601	neut	-2.02253994406372	-2.3007134074525	-0.427665068769567	-0.560939039748441	0.00193925375974101	neg	-1.36418923811104	-3.59882232045102	0.255582996596402	0.100200915142825	0.65202948443876	neg
SLC1A6	0	0	1	1	562.32	1124.64	15	2	1	NA	1	NA	2	0	-4.34203113575555	0.148509991269022	neut	-2.09676057224327	-2.23240099558922	-0.191506480683595	-0.555385725375018	0.000999834958140584	neg	-1.21195373813641	-3.75481284802954	0.297614080534981	0.107270450454869	0.825713943868186	neg
SLC1A7	0	0	0	4	561.33	1122.66	15	2	1	NA	1	NA	4	0	-4.6181508288207	0.02841415730428	neut	-2.29486833575821	-2.64715727426413	-0.631204230735131	-0.560769734353553	0.00150703229784924	neg	-1.63918075249963	-4.20654910409741	0.19414055463263	0.0708512647786076	0.531937621185065	neg
SLC20A2	0	0	0	5	646.47	1292.94	15	2	1	NA	1	NA	5	0	-4.64392912703628	-0.0345842288079932	neg	-2.33925667792214	-2.69866042485309	-0.720849804088035	-0.561454617990352	0.00157992800874636	neg	-1.70975511447056	-4.31603639866109	0.572808050195513	0.213077492961547	1.53989159005404	neut
SLC22A15L	0	0	3	1	418.11	836.22	15	2	1	NA	1	NA	4	0	-3.91492790772948	0.457201975017297	neut	-1.72886296635609	-1.83542945427516	0.125107245210998	-0.555262619614524	0.00140672918139558	neut	-0.855161104532081	-3.03391992559251	0.425214328797914	0.159544870342968	1.13325262354996	neut
SLC22A18	0	0	0	4	410.85	821.7	15	2	1	NA	1	NA	4	0	-4.60087922463256	0.149775723543732	neut	-2.22555175054441	-2.6584433700213	-0.613052888556415	-0.561333993047321	0.00183455022782767	neg	-1.63574812928886	-4.04201464337969	0.194806812951256	0.0700557556654511	0.541679805595993	neg
SLC22A4	0	0	2	12	548.46	1096.92	15	2	1	NA	1	NA	14	0	-4.41410489410302	0.165057028198012	neut	-2.1245239329525	-2.64844983840817	-0.915516641678598	-0.564337038982079	0.00398881131031978	neg	-1.78198324004339	-3.81486802341446	0.168296323253235	0.0707597064215972	0.400298525824541	neg
SLC22A5	0	0	7	4	625.35	1250.7	15	2	1	NA	1	NA	11	0	-3.51883665138985	0.454328582051681	neut	-1.53225403466908	-1.50361372581622	0.158703061145381	-0.558612384767176	0.00196871129139013	neut	-0.672455332335418	-2.68956794446816	0.510444195632274	0.222324704744604	1.17198273253311	neut
SLC23A1	0	0	4	19	490.38	980.76	15	2	1	NA	1	NA	23	0	-4.26478195935863	0.294859618457344	neut	-1.98496117045064	-2.59735887015437	-1.05204742056143	-0.565267150689002	0.00719821375149085	neg	-1.8247031453579	-3.52214631104964	0.161265427671305	0.0744697186216863	0.349201065117295	neg
SLC23A3	0	0	8	18	563.97	1127.94	15	2	1	NA	1	NA	26	0	-3.84561910576583	0.434983893719098	neut	-1.70531760602337	-2.0841015535259	-0.687298564637905	-0.564648378554946	0.00635918051164475	neg	-1.3857000590819	-2.99152421683386	0.2501447205072	0.12441701113797	0.502924641039522	neg
SLC24A1	0	0	3	6	660.33	1320.66	15	2	1	NA	1	NA	9	0	-4.13269022893623	0.206279596133607	neut	-1.96320531640131	-2.1849631407239	-0.402088925271318	-0.56118965059297	0.00204900694171351	neg	-1.29352603299761	-3.47843100176528	0.27429394082017	0.112481501217072	0.668921038164095	neg
SLC24A5	0	0	6	0	499.95	999.9	15	2	1	NA	1	NA	6	0	-3.40477682188558	0.545265207596197	neut	-1.42975580714469	-1.29433411685633	0.538532106314819	-0.552121591020601	0.00129357459148374	neut	-0.377901005270756	-2.5171872402545	0.685298134242466	0.274072404846003	1.7134880526154	neut
SLC25A1	0	0	2	5	291.06	582.12	15	2	1	NA	1	NA	7	0	-4.18853383191335	0.497813457971528	neut	-1.84536018697091	-2.30605801765595	-0.370608920381258	-0.562082117493507	0.00308553817872919	neg	-1.33833346901861	-3.24933881494393	0.262276434540648	0.0996618654204645	0.690313654084995	neg
SLC25A10	0	0	0	5	254.43	508.86	15	2	1	NA	1	NA	5	0	-4.58425192696587	0.313687258930123	neut	-2.13528233401788	-2.73778065974434	-0.673383806978143	-0.562944767436765	0.00288907431150105	neg	-1.70558223336124	-3.83839808325168	0.181671260183665	0.0647124646355719	0.509970553391308	neg
SLC25A14	0	0	0	3	288.09	576.18	15	2	1	NA	1	NA	3	0	-4.56818265477442	0.280448565499306	neut	-2.14386704463756	-2.60607508941095	-0.500472085587197	-0.560788589648876	0.00189600296626392	neg	-1.55327358749907	-3.85728035165922	0.211554144326406	0.0738233657222753	0.606242979064912	neg
SLC25A19	0	0	1	1	319.77	639.54	15	2	1	NA	1	NA	2	0	-4.31226262201105	0.378152580708651	neut	-1.9670550206512	-2.231726482647	-0.134825197771756	-0.556503364648196	0.00135298378360829	neg	-1.18327584020938	-3.48613198120571	0.306273255279417	0.107342828052861	0.873867153692155	neg
SLC25A20	0	0	1	1	325.71	651.42	15	2	1	NA	1	NA	2	0	-4.31318220616065	0.371102193250905	neut	-1.97104000645487	-2.2317520987588	-0.136659920029588	-0.556468798886359	0.00134046009062233	neg	-1.18420600939419	-3.49411907158041	0.305988487784955	0.107340078463235	0.872265388056924	neg
SLC25A24	0	0	1	4	471.24	942.48	15	2	1	NA	1	NA	5	0	-4.39966236060337	0.208009006247609	neut	-2.09582667717788	-2.43752276007292	-0.46360993080081	-0.560677957590736	0.00181724090701698	neg	-1.45056634543687	-3.7528097230953	0.234435826303607	0.0873868130659445	0.62900831898975	neg
SLC25A26	0	0	8	4	265.32	530.64	15	2	1	NA	1	NA	12	0	-3.23999979270083	0.909203019042907	neut	-1.16539838682896	-1.33057622444608	0.364121578520796	-0.560080502481076	0.00382229191456873	neut	-0.48322732296264	-2.08626752477263	0.616788707547729	0.26431858533902	1.43924489742749	neut
